"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"3086","1138000000","14","서울특별시","은평구","동명여자고등학교 운동장","","1138010600","1138010600","서울특별시 은평구 대조동 91-20","30554","126.923967","37.613907","193286.960764","557149.137687"
"3087","1138000000","40","서울특별시","은평구","대조초등학교 운동장","","1138010600","1138010600","서울특별시 은평구 대조동 212-1","14207","126.919546","37.612637","192896.560764","557008.538903"
"3088","1138000000","41","서울특별시","은평구","신진과학기술고등학교 운동장","","1138010700","1138010700","서울특별시 은평구 응암동 114-1","2478","126.918183","37.598419","192774.804588","555430.612741"
"3089","1138000000","17","서울특별시","은평구","역촌초등학교 운동장","","1138010800","1138010800","서울특별시 은평구 역촌동 82-1","12722","126.914408","37.601629","192441.740195","555787.172002"
"3090","1138000000","19","서울특별시","은평구","신사초등학교 운동장","","1138010900","1138010900","서울특별시 은평구 신사동 98-32","1555","126.912387","37.592731","192262.390410","554799.784070"
"3091","1138000000","49","서울특별시","은평구","상신중학교 운동장","","1138010900","1138010900","서울특별시 은평구 신사동 141-0","2188","126.906359","37.590061","191729.746915","554503.922792"
"3092","1138000000","4","서울특별시","은평구","은진초등학교 운동장","","1138011400","1138011400","서울특별시 은평구 진관동 231-11","2000","126.921424","37.632953","193064.250787","559263.213719"
"3093","1138000000","28","서울특별시","은평구","연신초등학교 운동장","","1138010300","1138010300","서울특별시 은평구 불광동 73-1","3926","126.928406","37.626271","193679.943865","558521.164718"
"3094","1138000000","87","서울특별시","은평구","선정고등학교 운동장","","1138010400","1138010400","서울특별시 은평구 갈현동 227-5","28574","126.908865","37.618037","191954.079733","557608.714152"
"3095","1138000000","11","서울특별시","은평구","갈현초등학교 운동장","","1138010400","1138010400","서울특별시 은평구 갈현동 451-15","11702","126.916708","37.619220","192646.620104","557739.413410"
"3097","1135000000","28","서울특별시","노원구","덕암초등학교 운동장","","1135010500","1135010500","서울특별시 노원구 상계동 1274-0","1790","127.080835","37.666351","207131.983248","562970.283609"
"3098","1135000000","79","서울특별시","노원구","원광초등학교 운동장","","1135010600","1135010600","서울특별시 노원구 중계동 359-0","2280","127.074867","37.653761","206606.564039","561572.483584"
"3099","1135000000","76","서울특별시","노원구","청암중고등학교 운동장","","1135010600","1135010600","서울특별시 노원구 중계동 411-1","1280","127.074159","37.651115","206544.292978","561278.717034"
"3100","1138000000","8","서울특별시","은평구","은평초등학교 운동장","","1138010200","1138010200","서울특별시 은평구 녹번동 40-3","14908","126.934441","37.601627","194210.782092","555785.537761"
"3101","1138000000","26","서울특별시","은평구","세명컴퓨터고등학교 운동장","","1138010300","1138010300","서울특별시 은평구 불광동 445-35","2260","126.923422","37.627514","193240.074544","558659.404683"
"3102","1138000000","10","서울특별시","은평구","연광초등학교 운동장","","1138010300","1138010300","서울특별시 은평구 불광동 400-6","3390","126.923861","37.623650","193278.464376","558230.523441"
"3103","1138000000","7","서울특별시","은평구","불광초등학교 운동장","","1138010300","1138010300","서울특별시 은평구 불광동 272-2","16000","126.930839","37.612614","193893.587276","557005.163934"
"3104","1138000000","29","서울특별시","은평구","불광중학교 운동장","","1138010300","1138010300","서울특별시 은평구 불광동 173-0","6985","126.931457","37.623021","193949.028244","558160.169339"
"3114","1150000000","20","서울특별시","강서구","양천초등학교운동장","","1150010400","1150010400","서울특별시 강서구 가양동 272-11","11450","126.839778","37.569898","185845.485313","552274.059871"
"3115","1150000000","23","서울특별시","강서구","가양초등학교운동장","","1150010400","1150010400","서울특별시 강서구 가양동 1484","3169","126.859337","37.561585","187572.021261","551348.565270"
"3116","1150000000","19","서울특별시","강서구","내발산초등학교운동장","","1150010600","1150010600","서울특별시 강서구 내발산동 707","2256","126.837868","37.551268","185673.200063","550206.563460"
"3117","1150000000","24","서울특별시","강서구","가곡초등학교운동장","","1150010600","1150010600","서울특별시 강서구 내발산동 153-7","1650","126.835851","37.555321","185495.776851","550656.691119"
"3118","1150000000","25","서울특별시","강서구","발산초등학교운동장","","1150010600","1150010600","서울특별시 강서구 내발산동 408","9714","126.831072","37.549697","185072.389483","550033.310711"
"3119","1150000000","37","서울특별시","강서구","송정중학교 운동장","","1150010800","1150010800","서울특별시 강서구 공항동 768-1","4400","126.815513","37.553706","183698.318900","550480.826914"
"3120","1150000000","29","서울특별시","강서구","치현초등학교운동장","","1150010900","1150010900","서울특별시 강서구 방화동 833","4886","126.814572","37.575617","183619.950803","552912.802812"
"3121","1150000000","30","서울특별시","강서구","삼정초등학교운동장","","1150010900","1150010900","서울특별시 강서구 방화동 798","5660","126.810246","37.579960","183238.782762","553395.607656"
"3122","1150000000","31","서울특별시","강서구","삼정중학교운동장","","1150010900","1150010900","서울특별시 강서구 방화동 856","6230","126.810746","37.581225","183283.301568","553535.983292"
"3123","1150000000","32","서울특별시","강서구","방원중학교운동장","","1150010900","1150010900","서울특별시 강서구 방화동 808","4889","126.808814","37.575758","183111.367626","552929.532987"
"3127","1117000000","9","서울특별시","용산구","청파초등학교 운동장","","1117011000","1117011000","서울특별시 용산구 청파동2가 1-42","4220","126.964120","37.547378","196829.306695","549763.103684"
"3128","1117000000","10","서울특별시","용산구","남정초등학교 운동장","","1117011300","1117011300","서울특별시 용산구 원효로2가 54-1","2767","126.965065","37.535962","196912.309190","548495.981844"
"3129","1150000000","11","서울특별시","강서구","월정초등학교운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 374-1","3336","126.836305","37.534433","185531.868679","548338.342214"
"3130","1150000000","12","서울특별시","강서구","신월초등학교운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 1080","5182","126.839102","37.539951","185780.111022","548950.335549"
"3131","1150000000","13","서울특별시","강서구","신정초등학교운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 869-42","17322","126.852640","37.532420","186975.268927","548112.538209"
"3132","1150000000","15","서울특별시","강서구","신곡초등학교운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 476-42","3100","126.855892","37.538616","187263.736972","548799.755104"
"3133","1150000000","17","서울특별시","강서구","화원중학교운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 351-94","2230","126.842226","37.536587","186055.537785","548576.572421"
"3134","1150000000","18","서울특별시","강서구","우장초등학교운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 18-5","2375","126.846330","37.548805","186420.505579","549931.929135"
"3135","1150000000","35","서울특별시","강서구","등서초등학교 운동장","","1150010300","1150010300","서울특별시 강서구 화곡동 1130-4","540","126.854833","37.551553","187172.402674","550235.793510"
"3137","1111000000","25","서울특별시","종로구","덕성여자고등학교 운동장","","1111014100","1111014100","서울특별시 종로구 안국동 34","3560","126.982676","37.577962","198469.713375","553157.088132"
"3138","1111000000","66","서울특별시","종로구","종로산업정보학교 운동장","","1111017500","1111017500","서울특별시 종로구 숭인동 242","1910","127.017290","37.571799","201527.373931","552473.036344"
"3139","1111000000","4","서울특별시","종로구","대신고등학교 운동장","","1111018100","1111018100","서울특별시 종로구 행촌동 171-1","4424","126.961773","37.573063","196623.032321","552613.902375"
"3140","1111000000","27","서울특별시","종로구","서울예술고등학교 운동장","","1111018300","1111018300","서울특별시 종로구 평창동 217-0","4725","126.969612","37.605430","197316.693101","556206.033243"
"3152","1123000000","62","서울특별시","동대문구","청량초등학교 운동장","","1123010800","1123010800","서울특별시 동대문구 회기동 1-1","2750","127.055063","37.591970","204862.967978","554713.119210"
"3153","1123000000","61","서울특별시","동대문구","삼육초등학교 운동장","","1123010800","1123010800","서울특별시 동대문구 회기동 102-48","2080","127.047806","37.589139","204222.197714","554398.563551"
"3166","1123000000","32","서울특별시","동대문구","배봉초등학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 3-111","3265","127.066386","37.579660","205864.006754","553347.459615"
"3167","1123000000","37","서울특별시","동대문구","해성여자고등학교 운동장","","1123010400","1123010400","서울특별시 동대문구 전농동 90-3","5900","127.057273","37.581211","205058.939421","553519.133689"
"3168","1123000000","40","서울특별시","동대문구","신답초등학교 운동장","","1123010500","1123010500","서울특별시 동대문구 답십리동 463-13","1942","127.043338","37.572881","203828.422100","552593.930107"
"3169","1123000000","39","서울특별시","동대문구","답십리초등학교 운동장","","1123010500","1123010500","서울특별시 동대문구 답십리동 274-0","2550","127.055420","37.568322","204896.071200","552088.510941"
"3170","1123000000","41","서울특별시","동대문구","숭인중학교 운동장","","1123010500","1123010500","서울특별시 동대문구 답십리동 463-1","1577","127.044269","37.573484","203910.660458","552660.883936"
"3171","1123000000","44","서울특별시","동대문구","동답초등학교 운동장","","1123010500","1123010500","서울특별시 동대문구 답십리동 2-24","2158","127.064793","37.572026","205723.806236","552500.099645"
"3172","1123000000","47","서울특별시","동대문구","안평초등학교 운동장","","1123010600","1123010600","서울특별시 동대문구 장안동 353-1","3433","127.071871","37.565624","206349.630851","551790.031524"
"3173","1123000000","52","서울특별시","동대문구","장평초등학교 운동장","","1123010600","1123010600","서울특별시 동대문구 장안동 323-0","4157","127.073278","37.573355","206473.285320","552648.134066"
"3174","1123000000","48","서울특별시","동대문구","장평중학교 운동장","","1123010600","1123010600","서울특별시 동대문구 장안동 352-0","8207","127.070505","37.566267","206228.919544","551861.256202"
"3175","1123000000","53","서울특별시","동대문구","은석초등학교 운동장","","1123010600","1123010600","서울특별시 동대문구 장안동 328-0","2732","127.075227","37.578352","206645.039701","553202.852568"
"3176","1123000000","46","서울특별시","동대문구","군자초등학교 운동장","","1123010600","1123010600","서울특별시 동대문구 장안동 239-2","4390","127.061139","37.564099","205401.586915","551620.097117"
"3177","1123000000","54","서울특별시","동대문구","동국대학교사범대학부속고등학교 운동장","","1123010600","1123010600","서울특별시 동대문구 장안동 328-0","7283","127.075108","37.577569","206634.547954","553115.987090"
"3178","1123000000","59","서울특별시","동대문구","청량고등학교 운동장","","1123010700","1123010700","서울특별시 동대문구 청량리동 7-0","3772","127.050506","37.588642","204460.689414","554343.460289"
"3179","1123000000","58","서울특별시","동대문구","청량중학교 운동장","","1123010700","1123010700","서울특별시 동대문구 청량리동 14-0","5578","127.051484","37.587621","204547.139930","554230.221436"
"3180","1123000000","63","서울특별시","동대문구","경희여자고등학교 운동장","","1123010800","1123010800","서울특별시 동대문구 회기동 1-5","3131","127.051023","37.594709","204506.013845","555016.886224"
"3181","1168000000","25","서울특별시","강남구","압구정초등학교 운동장","","1168011000","1168011000","서울특별시 강남구 압구정동 461","5500","127.030932","37.531324","202734.007039","547981.114491"
"3182","1117000000","34","서울특별시","용산구","선린중학교 운동장","","1117011700","1117011700","서울특별시 용산구 원효로3가 131-2","4170","126.965597","37.542288","196959.644888","549198.108497"
"3183","1117000000","17","서울특별시","용산구","용산초등학교 운동장","","1117012500","1117012500","서울특별시 용산구 한강로2가 1-0","1450","126.972366","37.535331","197557.599063","548425.782333"
"3184","1117000000","11","서울특별시","용산구","이태원초등학교 운동장","","1117013000","1117013000","서울특별시 용산구 이태원동 406","1408","126.987901","37.535700","198930.633733","548466.407236"
"3185","1120000000","26","서울특별시","성동구","행당중학교 운동장","","1120010700","1120010700","서울특별시 성동구 행당동 66-3","10048","127.042537","37.554147","203758.665710","550514.621223"
"3186","1123000000","21","서울특별시","동대문구","대광고등학교 운동장","","1123010100","1123010100","서울특별시 동대문구 신설동 53-3","4500","127.023773","37.577920","202099.908495","553152.509590"
"3187","1123000000","20","서울특별시","동대문구","용두초등학교 운동장","","1123010200","1123010200","서울특별시 동대문구 용두동 237-1","4500","127.028934","37.575628","202555.881084","552898.257888"
"3381","1129000000","67","서울특별시","성북구","월곡인조잔디구장","1129013600200020001000142","1129013600","1129072500","서울특별시 성북구 하월곡동 산2-1","17309","127.042328","37.608664","203737.422787","556565.360602"
"3482","1130500000","39","서울특별시","강북구","상산어린이공원(플라터너스어린이공원)","1130510300102240004008211","1130510300","1130563000","서울특별시 강북구 수유동 224-4","1006","127.023826","37.638313","202102.939581","559855.543915"
"3483","1144000000","52","서울특별시","마포구","쌍룡산어린이공원","","1144010100","1144051000","서울특별시 마포구 아현동 769","647","126.950782","37.552298","195650.913361","550309.687919"
"3484","1154500000","72","서울특별시","금천구","해태공원","","1154510300","1154566000","서울특별시 금천구 시흥동 871-24","962","126.901800","37.457800","191311.735878","539825.019750"
"3485","1154500000","73","서울특별시","금천구","진달래공원","","1154510300","1154566000","서울특별시 금천구 시흥동 970-3","298","126.904900","37.434800","191583.432901","537272.058854"
"3486","1154500000","74","서울특별시","금천구","비둘기공원","","1154510300","1154566000","서울특별시 금천구 시흥동 947-4","298","126.906200","37.441500","191699.225942","538015.549173"
"3487","1154500000","75","서울특별시","금천구","꾸러기공원","","1154510300","1154566000","서울특별시 금천구 시흥동 943-16","165","126.905900","37.443200","191672.866010","538204.251823"
"3488","1154500000","76","서울특별시","금천구","까치공원","","1154510300","1154566000","서울특별시 금천구 시흥동 959-2","230","126.905000","37.439600","191592.820085","537804.782223"
"3489","1147000000","50","서울특별시","양천구","효봉어린이공원","","1154510300","1154566000","서울특별시 금천구 시흥동 4-28","503","126.910462","37.460662","192078.391155","540141.861978"
"3490","1156000000","87","서울특별시","영등포구","영일어린이공원","","1156010100","1156051000","서울특별시 영등포구 영등포동 647-3","5258","126.903891","37.510136","191502.677209","545633.378369"
"3491","1156000000","65","서울특별시","영등포구","서강어린이공원","","1156010900","1156053000","서울특별시 영등포구 영등포동8가 28-0","1812","126.905887","37.525877","191680.899150","547380.341460"
"3498","1129000000","62","서울특별시","성북구","종암 5-1 어린이 공원","","1129013500","1129069000","서울특별시 성북구 종암동 134-3","1965","127.036630","37.599639","203234.745175","555563.478361"
"3499","1130500000","76","서울특별시","강북구","송월어린이공원","","1130510100","1130553100","서울특별시 강북구 미아동 89-6","807","127.032134","37.616101","202837.100334","557390.484076"
"3500","1130500000","74","서울특별시","강북구","늘푸른공원","","1130510100","1130553100","서울특별시 강북구 미아동 797-9","646","127.019685","37.625438","201737.700062","558426.404676"
"3501","1130500000","75","서울특별시","강북구","구세군길 마을마당","","1130510100","1130553100","서울특별시 강북구 미아동 791-1343","524","127.014709","37.626754","201298.479878","558572.394038"
"3502","1130500000","78","서울특별시","강북구","응달마을어린이공원","","1130510100","1130553100","서울특별시 강북구 미아동 860-116","866","127.024332","37.618216","202148.150193","557624.934788"
"3503","1130500000","79","서울특별시","강북구","고갯마루공원","","1130510100","1130553100","서울특별시 강북구 미아동 811-13","2185","127.016974","37.616485","201498.559956","557432.703872"
"3504","1130500000","72","서울특별시","강북구","벌리어린이공원","","1130510200","1130559000","서울특별시 강북구 번동 240","4084","127.044429","37.627576","203921.949862","558664.493916"
"3505","1130500000","16","서울특별시","강북구","논골어린이공원","1130510200104170015016771","1130510200","1130559000","서울특별시 강북구 번동 417-15","845","127.028046","37.638382","202475.396118","559863.338880"
"3506","1130500000","71","서울특별시","강북구","오얏골공원","","1130510200","1130559000","서울특별시 강북구 번동 228","5070","127.034285","37.634049","203026.229688","559382.544585"
"3507","1130500000","43","서울특별시","강북구","색동어린이공원","1130510300100490007014168","1130510300","1130561000","서울특별시 강북구 수유동 49-7","2172","127.020636","37.633176","201821.543796","559285.319192"
"3508","1130500000","41","서울특별시","강북구","흰구름공원(수유2동근린공원)","1130510300102520019011337","1130510300","1130562000","서울특별시 강북구 수유동 252-19","1092","127.020429","37.645717","201802.969125","560677.219916"
"3510","1117000000","49","서울특별시","용산구","솔밭어린이공원","","1117012400","1117060000","서울특별시 용산구 한강로1가 30-3","2090","126.973648","37.537302","197670.952278","548644.464932"
"3511","1117000000","82","서울특별시","용산구","서빙고근린공원","","1117012700","1117061000","서울특별시 용산구 용산동5가 24-2","11880","126.971530","37.524709","197483.317400","547246.841642"
"3512","1117000000","69","서울특별시","용산구","응봉근린공원(매봉산공원)","","1117013100","1117067000","서울특별시 용산구 한남동 산8-1","4141","127.004871","37.544390","200430.497789","549430.891341"
"3513","1129000000","65","서울특별시","성북구","개운산 공원","","1129010300","1129053000","서울특별시 성북구 돈암동 산6-23","6999","127.025277","37.596533","202232.211103","555218.405102"
"3547","1156000000","69","서울특별시","영등포구","고추말어린이공원","","1156011800","1156057000","서울특별시 영등포구 도림동 23-1","2816","126.907121","37.511628","191788.400929","545798.733426"
"3548","1156000000","70","서울특별시","영등포구","문래공원","","1156012100","1156059000","서울특별시 영등포구 문래동3가 66-0","23613","126.894010","37.517147","190629.956312","546412.476631"
"3549","1162000000","110","서울특별시","관악구","합실어린이공원","","1162010200","1162064000","서울특별시 관악구 신림동 1704-4","1220","126.927028","37.465097","193544.442251","540632.906756"
"3550","1168000000","124","서울특별시","강남구","대진근린공원","1168010300100130001000001","1168010300","1168074000","서울특별시 강남구 개포동 13-1","13568","127.078554","37.495580","206946.575046","544016.425398"
"7803","1156000000","56","서울특별시","영등포구","여의도중학교 운동장","1156011000100400001031242","1156011000","1156054000","서울특별시 영등포구 여의도동 40-1","8057","126.935359","37.523759","194285.923252","547142.991203"
"7804","1156000000","8","서울특별시","영등포구","당서초등학교 운동장","1156011500100050003027762","1156011500","1156056000","서울특별시 영등포구 당산동5가 5-3","3540","126.899289","37.531467","191098.312869","548001.374814"
"7805","1156000000","54","서울특별시","영등포구","당산서중학교 운동장","1156011500100050000027713","1156011500","1156056000","서울특별시 영등포구 당산동5가 5-0","4640","126.898602","37.531952","191037.679429","548055.265064"
"7806","1156000000","9","서울특별시","영등포구","영동초등학교 운동장","1156011700101210022028721","1156011700","1156056000","서울특별시 영등포구 당산동 121-22","1651","126.907228","37.526626","191799.527980","547463.328000"
"7807","1156000000","48","서울특별시","영등포구","당산중학교 운동장","1156011700101210000000001","1156011700","1156056000","서울특별시 영등포구 당산동 121-0","5081","126.907271","37.531850","191803.893079","548043.142734"
"7808","1156000000","10","서울특별시","영등포구","영등포초등학교 운동장","1156011900100350002024323","1156011900","1156060500","서울특별시 영등포구 문래동1가 35-2","5662","126.898366","37.512628","191014.499669","545910.517345"
"7809","1156000000","11","서울특별시","영등포구","양화중학교 운동장","1156012100100480000037220","1156012100","1156060500","서울특별시 영등포구 문래동3가 48-0","2344","126.896360","37.519291","190837.936836","546650.251042"
"7810","1156000000","12","서울특별시","영등포구","문래초등학교 운동장","1156012100100770007024784","1156012100","1156060500","서울특별시 영등포구 문래동3가 77-7","2288","126.893332","37.518685","190570.158157","546583.257634"
"7811","1156000000","13","서울특별시","영등포구","문래중학교 운동장","1156012400100440000022321","1156012400","1156060500","서울특별시 영등포구 문래동6가 44-0","2258","126.884215","37.520125","189764.395811","546744.059143"
"7812","1156000000","47","서울특별시","영등포구","영문초등학교 운동장","1156012400100130000037490","1156012400","1156060500","서울특별시 영등포구 문래동6가 13-0","2389","126.887911","37.519583","190091.064378","546683.454911"
"7813","1156000000","14","서울특별시","영등포구","관악고등학교 운동장","1156012600100260003022041","1156012600","1156061000","서울특별시 영등포구 양평동2가 24-0","18480","126.882984","37.521340","189655.729108","546879.012082"
"7814","1156000000","45","서울특별시","영등포구","당중초등학교 운동장","1156012700100420000020818","1156012700","1156061000","서울특별시 영등포구 양평동3가 9-0","17024","126.890218","37.525771","190295.783691","547370.038005"
"7815","1153000000","47","서울특별시","구로구","서울정진학교 운동장","1153010900102420000001557","1153010900","1153079000","서울특별시 구로구 궁동 242-0","4649","126.822072","37.498271","184266.243281","544327.146450"
"7816","1153000000","48","서울특별시","구로구","세종과학고등학교 운동장","1153010900200180021000003","1153010900","1153079000","서울특별시 구로구 궁동 232-0","3207","126.827039","37.497205","184705.287349","544207.983069"
"7817","1153000000","60","서울특별시","구로구","온수초등학교 운동장","1153011000200020008001534","1153011000","1153079000","서울특별시 구로구 온수동 9-34","4114","126.825992","37.493680","184611.937053","543816.888128"
"7818","1153000000","10","서울특별시","구로구","유한공업고등학교 운동장","1153011200100010046000128","1153011200","1153080000","서울특별시 구로구 항동 1-7","6259","126.823036","37.488186","184349.378100","543207.690926"
"7819","1153000000","8","서울특별시","구로구","성베드로학교 운동장","1153011200100010001004396","1153011200","1153080000","서울특별시 구로구 항동 1-1","3284","126.825479","37.487210","184565.229632","543098.862773"
"7820","1153000000","62","서울특별시","구로구","항동중학교 운동장","1153011200100220005000002","1153011200","1153080000","서울특별시 구로구 항동 22-5","4601","126.820541","37.482971","184127.661835","542629.313254"
"7821","1154500000","18","서울특별시","금천구","안천중학교 운동장","1154510200110890000013456","1154510200","1154561000","서울특별시 금천구 독산동 1089-0","4105","126.887809","37.459132","190074.058476","539974.241349"
"7822","1154500000","19","서울특별시","금천구","금나래초등학교 운동장","1154510200104410028000001","1154510200","1154561000","서울특별시 금천구 독산동 1153-0","1839","126.896595","37.457834","190851.200876","539829.289888"
"7823","1154500000","20","서울특별시","금천구","두산초등학교 운동장","1154510200110020000000000","1154510200","1154561000","서울특별시 금천구 독산동 1002-5","4295","126.891025","37.467069","190359.589184","540854.811870"
"7824","1154500000","21","서울특별시","금천구","세일중학교 운동장","1154510200101470000000000","1154510200","1154561000","서울특별시 금천구 독산동 147-2","4293","126.895975","37.474165","190798.332978","541641.832458"
"7825","1154500000","23","서울특별시","금천구","문교초등학교 운동장","1154510200202020000000000","1154510200","1154562000","서울특별시 금천구 독산동 202-1","3445","126.908769","37.466246","191929.206906","540761.818549"
"7826","1156000000","52","서울특별시","영등포구","영신고등학교 운동장","1156013200146560002009646","1156013200","1156068000","서울특별시 영등포구 신길동 4656-2","4190","126.909621","37.497329","192007.890210","544211.524435"
"7827","1156000000","22","서울특별시","영등포구","대길초등학교 운동장","1156013200144820000009139","1156013200","1156068000","서울특별시 영등포구 신길동 4482-0","4266","126.914414","37.498140","192431.819920","544301.113143"
"7828","1156000000","23","서울특별시","영등포구","대방초등학교 운동장","1156013200114440000007456","1156013200","1156069000","서울특별시 영등포구 신길동 1444-0","3000","126.918912","37.502377","192829.978371","544770.981318"
"7829","1156000000","88","서울특별시","영등포구","신길중학교 운동장","1156013200149480000000001","1156013200","1156069000","서울특별시 영등포구 신길동 4948-0","1200","126.916080","37.501891","192579.480875","544717.354775"
"7830","1156000000","30","서울특별시","영등포구","신대림초등학교 운동장","1156013300109680000005275","1156013300","1156070000","서울특별시 영등포구 대림동 970-1","7412","126.905890","37.491853","191677.359605","543604.129175"
"7831","1156000000","24","서울특별시","영등포구","대림중학교 운동장","1156013300109590000004759","1156013300","1156070000","서울특별시 영등포구 대림동 959-0","10265","126.907604","37.492064","191828.954232","543627.362714"
"7832","1156000000","26","서울특별시","영등포구","대동초등학교 운동장","1156013300107020000002448","1156013300","1156071000","서울특별시 영등포구 대림동 702-0","6378","126.900072","37.493281","191163.038060","543763.147609"
"7833","1156000000","25","서울특별시","영등포구","영림초등학교 운동장","1156013300109930016003917","1156013300","1156071000","서울특별시 영등포구 대림동 993-16","2228","126.902966","37.487173","191418.274727","543084.973508"
"7834","1156000000","28","서울특별시","영등포구","영남중학교 운동장","1156013300107350000002184","1156013300","1156072000","서울특별시 영등포구 대림동 735-0","6156","126.896038","37.497418","190806.801085","544222.684053"
"7835","1156000000","27","서울특별시","영등포구","신영초등학교 운동장","1156013300107810000000953","1156013300","1156072000","서울특별시 영등포구 대림동 781-0","4728","126.896097","37.500347","190812.377883","544547.658240"
"7836","1156000000","29","서울특별시","영등포구","도신초등학교 운동장","1156013300107410003001278","1156013300","1156072000","서울특별시 영등포구 대림동 741-3","4762","126.900804","37.498519","191228.405358","544344.334325"
"7837","1159000000","2","서울특별시","동작구","노량진초등학교 운동장","1159010100102370000033412","1159010100","1159051000","서울특별시 동작구 노량진동 49-12","2700","126.940621","37.511295","194750.190945","545759.427373"
"7838","1154500000","29","서울특별시","금천구","백산초등학교 운동장","1154510300104380000000000","1154510300","1154571000","서울특별시 금천구 시흥동 438-5","2984","126.904995","37.447082","191593.207047","538635.216046"
"7839","1156000000","2","서울특별시","영등포구","영원중학교 운동장","1156010100105760006037076","1156010100","1156051500","서울특별시 영등포구 영등포동 576-6","3559","126.914245","37.515845","192418.668179","546266.146929"
"7840","1156000000","46","서울특별시","영등포구","영원초등학교 운동장","1156010100106470002037065","1156010100","1156051500","서울특별시 영등포구 영등포동 647-2","998","126.902314","37.510313","191363.296651","545653.229522"
"9497","1117000000","15","서울특별시","용산구","늘푸른어린이공원","1117011700100010139017345","1117011700","1117057000","서울특별시 용산구 원효로3가 1-139","720","126.956702","37.534837","196173.157349","548371.435568"
"7841","1156000000","3","서울특별시","영등포구","장훈고등학교 운동장","1156013200101880478015364","1156013200","1156051500","서울특별시 영등포구 신길동 176-1","7168","126.915551","37.513615","192533.926169","546018.580585"
"7842","1156000000","51","서울특별시","영등포구","영등포여자고등학교 운동장","1156013200101840003000001","1156013200","1156051500","서울특별시 영등포구 신길동 184-3","2258","126.915092","37.515064","192493.521622","546179.420912"
"7843","1156000000","4","서울특별시","영등포구","영중초등학교 운동장","1156010800100530000032770","1156010800","1156053500","서울특별시 영등포구 영등포동7가 53-0","3497","126.903854","37.523429","191500.904341","547108.775827"
"7844","1156000000","7","서울특별시","영등포구","여의도여자고등학교 운동장","1156011000100400002031631","1156011000","1156054000","서울특별시 영등포구 여의도동 40-2","4079","126.934909","37.522576","194245.999551","547011.746309"
"7845","1156000000","5","서울특별시","영등포구","윤중초등학교 운동장","1156011000100380000031498","1156011000","1156054000","서울특별시 영등포구 여의도동 38-0","6586","126.923107","37.519549","193202.466683","546676.551996"
"7846","1156000000","57","서울특별시","영등포구","윤중중학교 운동장","1156011000100380002000002","1156011000","1156054000","서울특별시 영등포구 여의도동 38-2","5783","126.923678","37.518749","193252.899886","546587.732028"
"7847","1156000000","6","서울특별시","영등포구","여의도초등학교 운동장","1156011000100400003031332","1156011000","1156054000","서울특별시 영등포구 여의도동 40-3","4824","126.936250","37.522840","194364.571461","547040.941870"
"7848","1156000000","50","서울특별시","영등포구","여의도고등학교 운동장","1156011000100300001031212","1156011000","1156054000","서울특별시 영등포구 여의도동 30-1","8796","126.933546","37.525009","194125.741458","547281.928259"
"7849","1159000000","12","서울특별시","동작구","남사초등학교 운동장","1159010700110110001011626","1159010700","1159062000","서울특별시 동작구 사당동 1011-1","4274","126.978867","37.482242","198130.848665","542533.437678"
"7850","1159000000","13","서울특별시","동작구","경문고등학교운동장","1159010600200040002011935","1159010600","1159063000","서울특별시 동작구 동작동 산4-2","10503","126.981614","37.491750","198374.045489","543588.674761"
"7851","1159000000","30","서울특별시","동작구","동작중학교운동장","1159010600200090001013006","1159010600","1159063000","서울특별시 동작구 동작동 59-1","4180","126.977000","37.494910","197966.037735","543939.411058"
"7852","1159000000","29","서울특별시","동작구","동작초등학교 운동장","1159010700200090001013549","1159010700","1159063000","서울특별시 동작구 사당동 산9-1","2763","126.976881","37.494050","197955.559860","543844.013500"
"7853","1159000000","14","서울특별시","동작구","남성초등학교 운동장","1159010700103240019007926","1159010700","1159064000","서울특별시 동작구 사당동 324-18","3465","126.976303","37.484244","197904.114949","542755.658147"
"7854","1159000000","31","서울특별시","동작구","삼일초등학교 운동장","1159010700200180036000001","1159010700","1159064000","서울특별시 동작구 사당동 105-23","1623","126.974788","37.487986","197770.267531","543171.016936"
"7855","1159000000","32","서울특별시","동작구","사당중학교 운동장","1159010700200310017008023","1159010700","1159064000","서울특별시 동작구 사당동 209-16","2846","126.968789","37.487406","197239.653595","543106.799606"
"7856","1159000000","15","서울특별시","동작구","남성중학교 운동장","1159010700103040045007680","1159010700","1159065000","서울특별시 동작구 사당동 304-45","2450","126.972369","37.478723","197556.032382","542142.984638"
"7857","1159000000","16","서울특별시","동작구","신남성초등학교 운동장","1159010700101990001006277","1159010700","1159065100","서울특별시 동작구 사당동 199-1","4052","126.965277","37.488503","196929.123269","543228.729006"
